Date,Open,High,Low,Close,Volume,AdjOpen,AdjHigh,AdjLow,AdjClose,AdjVolume,Dividend,SplitFactor
2010-06-29,19,25,17.54,23.89,18766300,1.2666666666666666,1.6666666666666667,1.1693333333333333,1.5926666666666667,281494500,0,1
2010-06-30,25.79,30.4192,23.3,23.83,17187100,1.7193333333333334,2.027946666666667,1.5533333333333335,1.5886666666666664,257806500,0,1
2010-07-01,25,25.92,20.27,21.96,8218800,1.6666666666666667,1.7280000000000002,1.3513333333333333,1.464,123282000,0,1
2010-07-02,23,23.1,18.71,19.2,5139800,1.5333333333333334,1.54,1.2473333333333334,1.28,77097000,0,1
2010-07-06,20,20,15.83,16.11,6866900,1.3333333333333333,1.3333333333333333,1.0553333333333332,1.074,103003500,0,1
2010-07-07,16.4,16.63,14.98,15.8,6921700,1.0933333333333333,1.1086666666666667,0.9986666666666667,1.0533333333333335,103825500,0,1
2010-07-08,16.14,17.52,15.57,17.46,7711400,1.076,1.168,1.038,1.1640000000000001,115671000,0,1
2010-07-09,17.58,17.9,16.55,17.4,4050600,1.172,1.1933333333333331,1.1033333333333333,1.16,60759000,0,1
2010-07-12,17.95,18.07,17,17.05,2202500,1.1966666666666665,1.2046666666666668,1.1333333333333333,1.1366666666666667,33037500,0,1
2010-07-13,17.3938,18.64,16.9,18.14,2680100,1.1595866666666665,1.2426666666666668,1.1266666666666665,1.2093333333333334,40201500,0,1
2010-07-14,17.94,20.15,17.7601,19.84,4195200,1.1960000000000002,1.3433333333333333,1.1840066666666667,1.3226666666666667,62928000,0,1
2010-07-15,19.94,21.5,19,19.89,3739800,1.3293333333333335,1.4333333333333333,1.2666666666666666,1.326,56097000,0,1
2010-07-16,20.7,21.3,20.05,20.64,2621300,1.38,1.4200000000000002,1.3366666666666667,1.3760000000000001,39319500,0,1
2010-07-19,21.37,22.25,20.92,21.91,2486500,1.4246666666666667,1.4833333333333334,1.3946666666666667,1.4606666666666668,37297500,0,1
2010-07-20,21.85,21.85,20.05,20.3,1825300,1.4566666666666668,1.4566666666666668,1.3366666666666667,1.3533333333333333,27379500,0,1
2010-07-21,20.66,20.9,19.5,20.22,1252500,1.3773333333333333,1.3933333333333333,1.3,1.3479999999999999,18787500,0,1
2010-07-22,20.5,21.25,20.37,21,957800,1.3666666666666667,1.4166666666666667,1.358,1.4,14367000,0,1
2010-07-23,21.19,21.56,21.06,21.29,653600,1.4126666666666667,1.4373333333333334,1.404,1.4193333333333333,9804000,0,1
2010-07-26,21.5,21.5,20.3,20.95,922200,1.4333333333333333,1.4333333333333333,1.3533333333333333,1.3966666666666667,13833000,0,1
2010-07-27,20.91,21.18,20.26,20.55,619700,1.394,1.412,1.3506666666666667,1.37,9295500,0,1
2010-07-28,20.55,20.9,20.51,20.72,467200,1.37,1.3933333333333333,1.3673333333333335,1.3813333333333333,7008000,0,1
2010-07-29,20.77,20.88,20,20.35,616000,1.3846666666666667,1.392,1.3333333333333333,1.3566666666666667,9240000,0,1
2010-07-30,20.2,20.44,19.55,19.94,426900,1.3466666666666667,1.3626666666666667,1.3033333333333335,1.3293333333333335,6403500,0,1
2010-08-02,20.5,20.97,20.333,20.92,718100,1.3666666666666667,1.398,1.3555333333333333,1.3946666666666667,10771500,0,1
2010-08-03,21,21.95,20.82,21.95,1230500,1.4,1.4633333333333334,1.3880000000000001,1.4633333333333334,18457500,0,1
2010-08-04,21.95,22.18,20.85,21.26,913000,1.4633333333333334,1.4786666666666666,1.3900000000000001,1.4173333333333333,13695000,0,1
2010-08-05,21.54,21.55,20.05,20.45,796200,1.436,1.4366666666666668,1.3366666666666667,1.3633333333333333,11943000,0,1
2010-08-06,20.1,20.1601,19.52,19.59,741900,1.34,1.3440066666666666,1.3013333333333332,1.306,11128500,0,1
2010-08-09,19.9,19.98,19.45,19.6,812700,1.3266666666666667,1.332,1.2966666666666666,1.3066666666666669,12190500,0,1
2010-08-10,19.65,19.65,18.82,19.03,1281300,1.3099999999999998,1.3099999999999998,1.2546666666666666,1.2686666666666668,19219500,0,1
2010-08-11,18.69,18.88,17.85,17.9,797600,1.246,1.2586666666666666,1.1900000000000002,1.1933333333333331,11964000,0,1
